Age,Number of Dependents,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Total Refunds,Total Extra Data Charges,Satisfaction Score,Churn Label,CLTV,Under 30_No,Under 30_Yes,Senior Citizen_No,Senior Citizen_Yes,Married_No,Married_Yes,Dependents_No,Dependents_Yes,Offer_No,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Multiple Lines_No,Multiple Lines_Yes,Internet Service_No,Internet Service_Yes,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No,Online Security_No,Online Security_Yes,Online Backup_No,Online Backup_Yes,Device Protection Plan_No,Device Protection Plan_Yes,Premium Tech Support_No,Premium Tech Support_Yes,Streaming TV_No,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_Yes,Streaming Music_No,Streaming Music_Yes,Unlimited Data_No,Unlimited Data_Yes,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Pc_1,Pc_2
0.37743598227029396,0.0,-1.3138911726862317,0.4772711516590301,0.0,0.0,0.10137532978611936,1,0.2806683813841146,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,-1.4372479198090502,0.1738135117137043
0.43608469157677415,0.0,-0.09844341836220295,-1.9375899111105526,0.0,0.0,0.9824137546907391,0,1.4462389749860731,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1.2441311124822285,-2.1214636408118395
-0.32634852940746806,0.0,-1.3048109866880797,-1.9375899111105526,0.0,0.0,0.9824137546907391,0,1.8121544558797913,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0.37548029015010864,-1.957657993922011
0.025543726431412957,0.0,1.6845159608463105,0.037855076107910814,0.0,0.0,-0.7796630951185004,1,0.2622470070599457,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1.4164454942597846,0.013119408610485465
-0.9128356224722697,0.0,1.7279711366946082,0.19777251896391848,0.0,0.0,0.10137532978611936,1,-1.5656557270155396,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,-0.6969820879903734,1.1633289453822293
-1.03013304108523,0.0,-0.010884481951453974,1.2654537340011538,0.0,0.0,0.10137532978611936,0,0.6097411136294951,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,2.7370112661527357,-0.2985757788831935
1.3158153311739766,0.0,0.10586076659621156,0.5414890984678798,0.0,0.0,-1.2201823075708103,1,1.1096302259717143,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,2.666212520042619,-0.2531342695249296
-0.5609433666333887,0.0,-1.0946695393022818,0.24446373527230422,0.0,0.0,0.10137532978611936,1,0.37110058261185275,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1.6410597819479693,-0.21429483794223755
1.8436537149322982,0.0,1.2823934380710185,-0.33606808855469933,0.0,0.0,-1.2201823075708103,1,-0.007374926230162516,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1.068877666944667,0.9597103077480018
-0.03310498287506721,0.0,-0.8281012217851123,0.6819075454764912,0.0,0.0,-0.7796630951185004,1,-1.5907757829121334,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,-3.054705434978335,0.20816952536865305
1.433112749786937,0.0,0.783631792886825,0.65579761464225,0.0,0.0,0.9824137546907391,0,0.36858857702219333,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,2.3953037298681275,0.2685502074128998
-0.32634852940746806,0.0,1.1202472595325943,-1.9375899111105526,0.0,0.0,0.10137532978611936,0,0.532706275546607,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,-0.24280237764001456,-1.3991705852662726
-1.2647278783111506,0.0,-1.4591741486566596,1.2654537340011538,0.0,0.0,0.10137532978611936,0,-0.23094342370984852,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,-0.7750312872336849,-1.1804899743993584
-1.4406740062305912,0.0,1.2136434583707265,-1.9375899111105526,0.0,0.0,0.9824137546907391,0,-0.7241338544796427,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0.5266831519367136,-1.5636561295330833
-1.6166201341500317,0.0,-0.34749994859722266,1.0597702031126737,0.0,0.0,0.10137532978611936,0,0.570386359391498,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,-0.6427498505501344,-0.23012610646938486
-1.675268843456512,0.0,-1.4591741486566596,1.2157481529951086,0.0,0.0,0.10137532978611936,0,0.12827337561144472,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0.3477101392654084,-1.767879882940817
1.3158153311739766,0.0,-1.4591741486566596,-0.869908696073317,0.0,0.0,-0.7796630951185004,1,0.7085466668227646,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0.038213883044049705,-1.4947457474884827
1.2571666218674964,0.0,-0.6925470165269896,-0.5576319593127251,0.0,0.0,-1.2201823075708103,1,0.5620130074259666,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0.3681682668515584,0.45136620755006335
-0.5609433666333887,0.0,1.41600188918668,-0.023791351794107286,0.0,0.0,-1.2201823075708103,1,0.8492189798436905,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,2.4220307920554873,0.5612328268748855
1.1985179125610164,0.0,-0.869610643490949,0.037855076107910814,0.0,0.0,-1.2201823075708103,1,-0.2108473789925734,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0.8391319784894751,0.6025723583769937
0.6706795288026948,0.0,0.3808606853973793,-0.33606808855469933,0.0,0.0,-0.7796630951185004,1,1.2126224551477496,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-2.78958904292512,0.04118547296856024
0.9052743660286154,0.0,1.0968982098230606,-1.9375899111105526,0.0,0.0,0.10137532978611936,0,1.6991142043451186,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1.1945643901791154,-1.9670681730549555
-0.15040240148802755,0.0,-0.2962617561790806,-1.9375899111105526,0.0,0.0,0.10137532978611936,0,0.21451890085641723,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1.0256099506191105,-2.066764293892073
-0.8541869131657895,0.0,-0.3818749384473687,-0.6980504063213363,0.0,0.0,0.9824137546907391,0,0.7772081529401214,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,2.291423380959218,-0.4185674460436498
-1.3233765876176309,0.0,-0.21194574333909996,1.120206624171783,0.0,0.0,-0.7796630951185004,1,-0.4344158764722594,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,-0.45362033974686966,1.103279027457465
-0.32634852940746806,0.0,1.0398227549775356,0.6287713610382961,0.0,0.0,0.9824137546907391,0,-0.29625556904099276,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1.7555163807778846,-0.053293023182051445
1.6677075870128577,0.0,-0.04201654823083124,0.6819075454764912,0.0,0.0,-1.2201823075708103,1,-0.125439188944154,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,-2.037828377064709,1.4906681207600168
1.4917614590934172,0.0,0.44831349566936374,0.7071612569928716,0.0,0.0,-0.7796630951185004,1,1.260350561351278,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,-0.5543987283079016,0.9988749452294611
0.9052743660286154,0.0,1.7402942462635285,-0.33606808855469933,0.0,0.0,0.10137532978611936,1,1.0769741533061423,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,2.7788927531119043,0.17719309515918832
-0.5609433666333887,0.0,-1.4591741486566596,0.19777251896391848,0.0,0.0,0.9824137546907391,0,-0.1497219096441948,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0.8704275257669524,-1.3514838629594155
0.025543726431412957,0.0,-1.4591741486566596,0.36963080871589915,0.0,0.0,0.10137532978611936,0,1.6865541763968217,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,-0.1447200401138274,-1.403762741030752
-0.32634852940746806,0.0,-1.1160728348693538,0.7071612569928716,0.0,0.0,0.10137532978611936,0,0.5528023202638822,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1.1372460207243813,-0.7652293243805471
1.9023024242387783,0.0,0.5585728970754922,-0.6980504063213363,0.0,0.0,0.10137532978611936,0,0.5586636666397541,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,2.568561753702436,0.22892688438749392
0.37743598227029396,0.0,-0.3260966530301508,-0.43890985399893934,0.0,0.0,-0.7796630951185004,1,-1.0967480169457862,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,-0.08477407710478072,1.1852240735157757
-1.1474304596981904,0.0,0.6201884449200936,1.120206624171783,0.0,0.0,0.9824137546907391,0,0.6114157840226013,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,-1.9336192596313904,0.45359714630239845
-0.7368894945528293,0.0,-1.4591741486566596,-0.6980504063213363,0.0,0.0,0.10137532978611936,1,-0.17316729514768248,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,-0.3965131092670837,-0.9433872035256909
-1.4993227155370714,0.0,-0.5997994024030109,1.043889863243128,0.0,0.0,0.9824137546907391,0,1.4747083716688796,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,2.787213470245728,0.3791635871502759
-0.20905111079450772,0.0,-1.4591741486566596,-0.09080483414810245,0.0,0.0,0.10137532978611936,1,-0.8606194915178031,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,-1.9753354497564433,-1.2325713872749944
1.6090588777063775,0.0,0.21287724443157174,0.65579761464225,0.0,0.0,0.10137532978611936,1,0.679239934943405,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1.419710380348526,0.8226431510954343
-1.1474304596981904,0.0,-0.08028304636589936,1.1346027292456944,0.0,0.0,0.9824137546907391,0,1.1992250920028993,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,3.083575652568511,0.23679710130263334
-0.4436459480204284,0.0,-1.4591741486566596,-1.091472566831343,0.0,0.0,0.9824137546907391,0,1.2829586116582126,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,-4.239925202554008,-0.5408338547582692
1.374464040480457,0.0,-0.7736201057962018,0.65579761464225,0.0,0.0,0.9824137546907391,0,1.1447983042269458,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,2.1764175917947703,0.1347566993141594
-0.7368894945528293,0.0,0.7972520718840528,-1.9375899111105526,0.0,0.0,-0.7796630951185004,1,1.3097533379479127,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,-3.5239933766617018,-0.68035139790915
-1.4993227155370714,0.0,-1.0862379380182838,1.1346027292456944,0.0,0.0,-0.7796630951185004,1,-1.2993831345116438,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1.1855612715961763,-0.20190371330072462
-0.4436459480204284,0.0,-1.4591741486566596,0.5716956836265287,0.0,0.0,0.9824137546907391,0,-0.17567930073734186,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,-0.013913460195229184,-1.297528530933151
0.8466256567221353,0.0,-1.252924209555784,-1.9375899111105526,0.0,0.0,1.863452179595359,0,0.692637298088255,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0.11376886584518296,-1.9899468454519291
0.025543726431412957,0.0,-0.7671342586546648,-1.9375899111105526,0.0,0.0,1.863452179595359,0,1.4035348799618634,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0.6776246829093258,-2.1668288038527748
0.6120308194962146,0.0,-0.7632427503697425,0.4772711516590301,0.0,0.0,0.10137532978611936,1,-1.5170902856154578,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1.504477158674094,0.11535900350990785
-0.5022946573269086,0.0,-0.47073104428642515,0.24446373527230422,0.0,0.0,0.10137532978611936,0,0.973144588933554,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1.7323844011554175,-0.9669283293543957
-0.6195920759398689,0.0,0.11753529145097809,0.24446373527230422,0.0,0.0,-1.2201823075708103,1,0.7906055160849714,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,-1.7125596902078086,0.8774805885539452
-1.03013304108523,0.0,-1.4591741486566596,1.2157481529951086,0.0,0.0,1.863452179595359,0,0.3644019010394277,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,-1.305444908648335,-1.2671558612228677
-0.8541869131657895,0.0,1.6968390704152305,0.44303577337051536,0.0,0.0,0.10137532978611936,1,0.7646481249918243,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,-1.548323721971397,0.9861771681574095
1.0225717846415758,0.0,0.5254950766536538,-1.091472566831343,0.0,0.0,0.9824137546907391,0,-0.981195759821454,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0.7273430879416176,0.06103672536515287
1.0225717846415758,0.0,-0.09779483364804939,0.4772711516590301,0.0,0.0,-1.2201823075708103,1,1.0409687398543577,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,-1.4793437077783216,1.420406686299256
-0.7368894945528293,0.0,1.1079241499636736,0.65579761464225,0.0,0.0,0.10137532978611936,1,-1.8830057665091762,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,-2.689486123346981,0.2154653744120295
0.43608469157677415,0.0,-1.1601765954318053,0.037855076107910814,0.0,0.0,0.10137532978611936,0,0.628162487953664,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1.3738490259963558,1.0537805364151374
-1.3233765876176309,0.0,1.0268510606944614,0.9410480977988882,0.0,0.0,0.10137532978611936,0,0.219542912035736,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,2.2233883147602187,0.7368429834958402
-0.9714843317787499,0.0,-1.0122992806047624,0.037855076107910814,0.0,0.0,-0.7796630951185004,1,0.011883783290559499,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,-2.437926571157469,1.1932179657812754
-0.8541869131657895,0.0,0.490471502089354,0.36963080871589915,0.0,0.0,-0.7796630951185004,1,1.1121422315613738,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1.345156619242588,0.5611921777721528
-1.03013304108523,0.0,-1.1472049011487313,1.2654537340011538,0.0,0.0,0.10137532978611936,0,-0.6579843739519454,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,-0.2763484842559913,1.2926793927191012
0.6706795288026948,0.0,-0.4824055691411917,-0.023791351794107286,0.0,0.0,0.10137532978611936,0,-0.981195759821454,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0.8156735022593951,-0.7868298047987347
1.5504101683998974,0.0,-0.5005659411374953,-0.09080483414810245,0.0,0.0,0.10137532978611936,0,-0.9803584246249009,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1.2680625011924207,-0.7033513937369976
-0.9714843317787499,0.0,0.5352238473659592,-0.5576319593127251,0.0,0.0,-1.2201823075708103,1,0.05709988390442858,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,2.7086436399911817,-0.2002631420548979
-0.5022946573269086,0.0,-1.2179006349914845,-0.023791351794107286,0.0,0.0,0.10137532978611936,0,1.6982768691485655,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,2.14211966915317,0.26197071960716467
0.9639230753350957,0.0,-1.4591741486566596,0.6007621217270765,0.0,0.0,-1.2201823075708103,1,0.3970579737049998,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,-2.2585250681157465,-0.48714427929909027
1.5504101683998974,0.0,-0.4655423665731956,0.44303577337051536,0.0,0.0,0.10137532978611936,1,0.22624159360816107,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,-2.0066134241196614,0.7010516502418547
-1.0887817503917103,0.0,0.9243746758581775,1.2654537340011538,0.0,0.0,0.10137532978611936,1,1.0083126671887854,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,2.7127486197505744,-0.12109278365062343
-0.09175369218154737,0.0,0.14283009530297233,-1.9375899111105526,0.0,0.0,0.10137532978611936,0,0.7721841417608025,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0.7127250172823388,-2.0180854600374736
0.025543726431412957,0.0,-1.4591741486566596,0.36963080871589915,0.0,0.0,0.9824137546907391,0,-0.17232995995112935,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0.5998854265797394,-1.2076592513972308
1.6677075870128577,0.0,1.5282070447352696,0.33012629336122234,0.0,0.0,0.9824137546907391,0,1.0644141253578452,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1.4877759509963115,0.5188503248447959
-0.3849972387139482,0.0,0.9801529612753954,-1.9375899111105526,0.0,0.0,-1.2201823075708103,1,-0.176516635933895,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,-2.5935604136141928,-0.7536164202943483
0.9639230753350957,0.0,-1.2341152528453267,0.44303577337051536,0.0,0.0,0.9824137546907391,0,1.4621483437205827,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,2.131518646911296,-0.4080381026116374
0.025543726431412957,0.0,-1.190660076997029,0.7071612569928716,0.0,0.0,0.10137532978611936,1,1.1004195388096298,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,-1.2538470103827175,1.0483431638224858
0.9052743660286154,0.0,0.5209549836545779,0.6007621217270765,0.0,0.0,1.863452179595359,0,0.8299602703229686,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,-0.8331923021920059,0.045478804088680116
-0.9128356224722697,0.0,-1.1180185890118148,0.36963080871589915,0.0,0.0,-0.7796630951185004,1,0.660818560619236,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-0.1397144263142603,-0.31176501855680583
0.9639230753350957,0.0,0.6480775876287026,0.5100492557245105,0.0,0.0,-1.2201823075708103,1,1.0217100303336355,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1.0769737818805745,0.6961623398421587
-0.3849972387139482,0.0,1.0729005753993741,-1.9375899111105526,0.0,0.0,0.9824137546907391,0,0.7981415328539496,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,-2.2513480410858233,-0.8588819408042611
-1.0887817503917103,0.0,1.259692973075639,1.1346027292456944,0.0,0.0,0.9824137546907391,0,0.029467822418175253,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,3.254582116688647,0.3311248740876605
